Problem_ID,y_Target,Newton_absTime,Newton_iterSteps,GMGF_absTime,GMGF_iterSteps
P_700de3d34f6e6407,  5000
-(----)
   3,0.000353,6,0.000728,6
P_2bfdf4cc2f98921c,0.305565,0.001689,35,0.001248,9
P_2e7c49e68c2f1e9c,1.36992,0.000335,6,0.000691,6
P_cfba8bb423cc801,-9.65977,0.000364,5,0.001161,5
P_1f97e475c99b051f,35.566,0.000416,8,0.00029,8
P_4c72c8631e47d3ee,16.6723,0.000404,8,0.000326,8
P_4a01ce096ce73cf2,-0.00626441,0.000374,6,0.001147,5
P_19db1995b3211367,0.551885,0.000428,6,0.00035,5
P_1b8dea08b27885d4,2500,0.060425,1500,0.046627,1500
P_700d90135dacc96f,-0.464634,0.000333,6,0.000438,5
P_6c5fdc370e078504,0.274421,0.000445,6,0.000475,5
P_2c2c65ca08f48299,-0.0429381,0.000812,17,0.010247,153
P_345d4c06bd445e7e,12500
-----
  3,0.00042,6,0.000427,6
P_759229abcd28b540,-746.584,0.000638,9,0.001059,9
P_603f7f1079581d1a,5000,0.000458,7,0.000852,7
P_d8022592fb1499f,35.5415,0.000324,6,0.000257,6
P_46c9bcfe5de8ccc4,1.87478,0.000455,10,0.0005,7
P_673d2666e81f1e8d,1.45411,0.000408,6,0.000686,5
P_379b87bd1f7bc45f,1.47558,0.003917,110,0.000528,5
P_6988dee1334a79b2,-1.97704,0.000409,5,0.000674,6
P_4299dd0fb13581f9,-669.641,0.000388,5,0.000351,5
P_11928912341dc577,0,0.000438,8,0.00046,8
P_24dac76273a8a15a,0.000467906,0.000649,15,0.000947,12
P_49e5fb475197a39d,17500
-----
  3,0.000326,3,0.001691,25
P_4ed865acd408df01,0.23917,0.000818,20,0.000677,6
P_37962809463ddfda,-0.309369,0.000384,7,0.000358,6
P_5fdaeac8beca14c6,0.265985,0.000354,5,0.000628,5
P_36a36a8816353aef,0.0837208,0.000407,6,0.00049,5
P_5c731d321e4f92bd,22.7947,0.000499,10,0.000369,10
P_49d5322b2f79676d,2769.75,0.001075,23,0.001442,23
P_553acee9367df3c4,4.44453,0.000446,8,0.001289,6
P_4943b94ea7891dbd,-2.89769,0.00039,6,0.000677,6
P_105464a1b68181f1,-2500,0.000523,9,0.000834,9
P_77548787e24ebf6a,4586.1,0.012174,275,0.049047,957
P_33b4eb43c6fb89fa,12.0429,0.000475,8,0.127919,758
P_32b2e9a02c7ab470,11.8493,0.000393,8,0.000282,7
P_6dc5742367a4c8c7,0.116571,0.000406,8,0.00064,6
P_377bc5186b4d74af,-0.187799,0.000463,8,0.001687,6
P_61d71aa7f0bd7a04,-0.162445,0.000554,12,0.000654,7
P_78c152c28f50d20a,  10000
-(-----)
    3,0.000404,6,0.000239,2
P_65fe3d8a702c966c,1.66667,0.000486,8,0.00065,6
P_57c602b0fd807a6b,17500
-----
  3,0.000438,8,0.000703,8
P_302de37fd0d58836,30.8277,0.00029,5,0.000245,5
P_27dd7a931a8f192c,  5000
-(----)
   3,0.0004,7,0.000338,7
P_356900fc301cae8f,-6.94166,0.000352,7,0.000267,7
P_713863e7cf504367,12500
-----
  3,0.000936,23,0.001955,23
P_59d00c5fed9acfab,0.241731,0.000405,6,0.000586,5
P_27dd7a931a8f192c,  2500
-(----)
   3,0.000478,8,0.00038,8
P_2df6edb776c5a32a,280.319,0.000372,6,0.000239,6
P_e4f4d56b186673,-10000.,0.000335,4,0.001937,58
P_75fce041f1f7c7da,7686.92,0.000317,4,0.035648,1500
P_3f7555b82e1af69e,2.41664,0.000349,5,0.001075,4
P_1552b659db70288b,11.2955,0.048632,1500,0.044495,1500
P_227cde5f10e049cd,-3.69391,0.000415,7,0.000674,6
P_2bf66c0c47bd2f59,-1.15844,0.0162,452,0.000458,6
P_208c5de0c569e162,52.1638,0.048674,1500,0.038368,1500
P_23c07aad09ee7328,45.6619,0.048117,1500,0.036403,1500
P_77548787e24ebf6a,1254.48,0.012123,276,0.01251,301
P_42050258b8771095,-3.49443,0.000342,6,0.000246,6
P_350acba1d8e0b206,-0.0608678,0.000344,6,0.000549,5
P_5480883cc302f1da,-4.1002,0.074836,1500,0.131317,1500
P_60ed17a9d7c1c9b,0.716719,0.000409,7,0.00043,7
P_3b62c8dc978c8dda,9.92935,0.000321,6,0.000319,6
P_63690c17ad1f681e,25000
-----
  3,0.000386,7,0.000706,7
P_48693bd23f9d714d,9.73807,0.000422,7,0.000267,7
P_11748d8ea095e212,19.8158,0.000356,7,0.000303,8
P_4ec4c6a6987e70f9,31.2469,0.000359,7,0.000303,7
P_3ee7ce4e6c5ecda1,-356.608,0.000704,16,0.041768,888
P_b93a695eb979011,0.0640272,0.000417,6,0.000364,4
P_37962809463ddfda,-1.05193,0.000305,5,0.000275,4
P_35ae94d4ca8e73ee,1.31965,0.000436,7,0.000286,5
P_4c5b6ecfc09ac172,91.2835,0.000352,7,0.000268,7
P_fdac17d82fd08ae,0.312344,0.000361,5,0.000366,4
P_9f5ec4e8dd05056,0.202246,0.002551,54,0.011561,51
P_6dc5742367a4c8c7,2.26277,0.000375,7,0.000532,5
P_5fdaeac8beca14c6,0.0239042,0.000357,5,0.000661,5
P_7244d7e986dc98e5,-1.93201,0.005933,162,0.000666,11
P_553acee9367df3c4,2.24593,0.000503,7,0.001231,5
P_56a400ba7ba77e59,0.115401,0.000494,8,0.158296,1500
P_639af7495bdb8633,30033.6,0.00032,4,0.000947,35
P_7c1c1ecd62dd9284,4962.15,0.000323,4,0.000844,31
P_7215fd25bfff5e58,44.1175,0.000932,25,0.000707,25
P_1ff8ad2a8370aab1,-3.5369,0.000405,6,0.001735,5
P_234dcb8428bf30d6,5001.88,0.003465,78,0.000687,16
P_97d90abda0eda29,2616.8,0.001056,22,0.001344,22
P_6767ed6c1274a770,-367.538,0.072051,1500,0.102264,1500
P_639af7495bdb8633,27056.6,0.000353,4,0.000759,28
P_77fbaa7742a665e9,-0.773027,0.00034,6,0.000342,5
P_45c1bd926bea83d3,5415.42,0.00244,66,0.002603,68
P_1cbf2dd436f1b64,1.37989,0.048251,1500,0.071908,1500
P_66d9095ccfab3eca,24.3187,0.000647,16,0.000482,16
P_7b1db6d9b3415b5c,-9166.74,0.014279,358,0.004315,51
P_2c29557313e9d96f,20000
-----
  3,0.002793,73,0.00418,94
P_542ca16c3c2f73f2,-8332.85,0.000837,20,0.0008,20
P_758afeee62d4c4f6,-0.073106,0.000425,7,0.002024,7
P_494c8d0466f4374,48.799,0.000293,5,0.000228,5
P_4d8141a4912db629,43.04,0.000408,7,0.000485,16
P_4607cfd44e287c55,0.338519,0.000406,6,0.000572,6
P_5e38b148e9be78a5,-8.65573,0.000481,5,0.20389,1500
P_59d00c5fed9acfab,0.0499094,0.000544,9,0.000709,6
P_183f67c9b3beb5d2,0.600011,0.001635,39,0.0005,6
P_55dbffa8b6830036,1.37373,0.00034,6,0.000301,6
P_8fad95fdd3f1c6c,9.96997,0.000423,9,0.000371,6
P_6c5fdc370e078504,0.400898,0.000408,6,0.000503,5
P_53025cf6c94b8f7f,15.8271,0.000252,4,0.000215,4
P_2bf66c0c47bd2f59,-1.44626,0.024543,694,0.000498,6
P_353e7754b05b14c1,1.33408,0.000307,5,0.000251,5
P_4c4def8fd2ed777d,64.6044,0.000405,7,0.00037,11
P_6ee2bcca1df2d8ad,-0.197504,0.000433,5,0.000436,4
P_5d24e883b7112af2,0.636529,0.000412,8,0.000489,6
P_4943b94ea7891dbd,-5.33974,0.000395,6,0.000669,6
P_359cbbe6294ef42b,2.9773,0.058171,1500,0.001801,8
P_6ad7f1f537ea7d4a,-0.624343,0.000347,6,0.000579,5
P_5ea0998d17ad6fe8,15.3223,0.010043,235,0.370464,1500
P_765f2b0fd4e952c3,16.5866,0.000567,8,0.002072,8
P_32b2e9a02c7ab470,60.2985,0.00035,7,0.000281,7
P_62515f67253729bb,2193.99,0.000553,10,0.0726,1500
P_74df775bbd5383f7,17500
-----
  3,0.000821,18,0.00205,18
P_1d9779294e70d860,-1.22298,0.001943,48,0.00039,6
P_fdac17d82fd08ae,0.224558,0.000392,6,0.000369,4
P_1d657f8f85585ca,12.4241,0.00039,8,0.000294,8
P_3ff9afd8bfae8bc3,0.0753398,0.000369,5,0.000484,5
P_776e683825796c1,12.0789,0.000461,10,0.000411,7
P_1272cfcf0115978f,-7.25142,0.00044,6,0.000558,6
P_73c7cdaed94f6434,0.119479,0.000491,7,0.000938,7
P_234dcb8428bf30d6,4585.37,0.003457,78,0.000686,16
P_f3c151a17304418,-6.78133,0.000732,16,0.000593,15
P_6767ed6c1274a770,-473.876,0.071953,1500,0.005953,78
P_3ff22c4a1272f025,34.8364,0.000483,6,0.382737,1500
P_331481b89c5924c8,-9.07796,0.064679,1500,0.002044,10
P_4049e84ae5dda77c,27.6932,0.00033,6,0.000273,6
P_11748d8ea095e212,13.525,0.00036,7,0.000303,8
P_f580d7fa9e4f7cb,19.0774,0.078537,1500,0.153932,1500
P_42050258b8771095,-2.94888,0.000342,6,0.000248,6
P_26c7c3501361a0b9,-4169.02,0.002325,62,0.000418,7
P_322aebbf8cf96037,0.722507,0.003434,72,0.012637,132
P_5769eb3dc8badeff,0.523992,0.000409,6,0.000659,5
P_75c2c8374c5aecdd,-18.7713,0.000616,11,0.000816,8
P_6c4758cc2fe36893,2.30663,0.000566,12,0.000524,7
P_1f8ee3cff5b90a74,6666.,0.000466,6,0.000452,6
P_379b87bd1f7bc45f,1.71916,0.004566,128,0.000614,6
P_12e5b163956ba43f,-0.527289,0.000377,6,0.001777,5
P_78c152c28f50d20a,7500,0.000451,7,0.000423,8
P_59c24d5718f26c0,-3.10529,0.000425,5,0.000292,5
P_4049e84ae5dda77c,17.7837,0.000389,8,0.000325,8
P_45c1bd926bea83d3,8749.66,0.002431,65,0.002781,73
P_5e38b148e9be78a5,-16.5728,0.078778,1500,0.174003,1500
P_2c4a2fd8a510c8e3,-0.537602,0.000356,4,0.00211,4
P_4ec4c6a6987e70f9,14.8951,0.048172,1500,0.040055,1500
P_7e12f8178121d2e,0.216732,0.000889,21,0.000705,7
P_6ad7b778ebb28eec,10.8785,0.000418,5,0.001752,5
P_188a3c619fb6985c,0.207565,0.000417,6,0.001951,6
P_b93a695eb979011,0.0910759,0.000342,5,0.000301,4
P_713863e7cf504367,-10000,0.001153,29,0.002374,29
P_300b5fa3d3998689,1.49555,0.000394,6,0.000306,5
P_2c6da3dad24df356,47.5916,0.000465,8,0.00031,8
P_538e8aa09f4aff15,-1.00115,0.000342,6,0.000801,6
P_7a053c0244dbeffa,-0.344475,0.001051,25,0.000508,6
P_74df775bbd5383f7,  10000
-(-----)
    3,0.000652,14,0.001651,14
P_14e4115c5c773209,-8915.66,0.000999,21,0.001055,21
P_24f11bb7ac3b4e95,26.7691,0.000355,7,0.000278,6
P_630a04c7034fd306,67.066,0.000359,7,0.000313,9
P_1e7442839f1fd33,52.3775,0.000354,7,0.000278,7
P_a0afe342cbe8929,-3332.72,0.00065,12,0.000581,12
P_1bb643159da70f01,-0.0168588,0.000337,6,0.000456,5
P_1df421e8940db78d,-7715.01,0.014262,351,0.012932,153
P_24aa4e3ddc6cd617,-1.37749,0.000809,19,0.000519,7
P_24dac76273a8a15a,-1.48447,0.000339,6,0.000435,5
P_48fdd7f669bc0a9d,16.6909,0.00042,6,0.000297,5
P_cbff7d24319c22b,82.6432,0.000369,7,0.000275,7
P_77027e42c6f919b,2.89523,0.000388,8,0.00045,8
P_b93a695eb979011,0.0756195,0.000335,6,0.000324,4
P_47627d6703e237ab,2.59339,0.000457,7,0.000472,6
P_6b6fba679348020e,  17500
-(-----)
    3,0.003024,71,0.001097,21
P_68d3745471fb7b25,0.170177,0.105826,1500,0.000625,3
P_35ae94d4ca8e73ee,0.754226,0.000405,6,0.000296,5
P_17ccc4ca50ed7335,75.672,0.000701,16,0.000288,7
P_35ae94d4ca8e73ee,1.03694,0.000309,5,0.000254,4
P_758afeee62d4c4f6,-2.10101,0.00042,7,0.002064,7
P_630a04c7034fd306,56.4032,0.000387,8,0.000365,11
P_113426327e1f73c0,115.887,0.000524,8,0.001268,8
P_38a74833335b6c8f,0.124143,0.000492,7,0.00055,6
P_15b7517656d89fc6,51.7453,0.000425,9,0.001107,41
P_5c94bc65d6a5254,-0.311112,0.000381,7,0.000351,6
P_6dc5742367a4c8c7,0.455444,0.000371,6,0.000555,5
P_171d502605a1514d,-20.5991,0.000594,9,0.002089,6
P_6b6fba679348020e,  5000
-(----)
   3,0.003068,72,0.001089,21
P_1b8dea08b27885d4,0,0.060808,1500,0.045804,1500
P_13df4c46a7fbd712,-10000.,0.001471,38,0.001107,30
P_65fe3d8a702c966c,1.08333,0.000206,1,0.000617,6
P_3a470049daf73850,0.12674,0.00054,9,0.000718,8
P_6df524809c0e17b4,-9166.8,0.000654,14,0.000516,14
P_39fe2bde799ab90,-6.70576,0.000718,15,0.000589,14
P_6d138261d36c4960,9.98463,0.000475,6,0.001308,6
P_5dca3a65846dc8a6,0,0.000632,10,0.000541,11
P_1c79ea05a0cc32a4,-3.28111,0.000432,7,0.008975,109
P_6a5b0a3f6462fe0f,0.300655,0.000495,7,0.002849,33
P_364c97fd44e6aa43,2.95702,0.000385,6,0.001195,6
P_6ca88c5c98f9fe82,-1.11313,0.000349,6,0.000318,5
P_5ff9bacb7004ad70,3.3139,0.000618,11,0.000496,6
P_5e9b1660facde882,0.047497,0.000296,2,0.000363,3
P_7f22a699008cf2ce,-7083.79,0.001967,50,0.000485,12
P_4129cdbf47ff74e,0.233786,0.000351,5,0.000448,5
P_6d138261d36c4960,-49.7921,0.00139,23,0.004118,23
P_4fcdf184b3a38386,2.47251,0.000581,10,0.001047,10
P_6977250d083ed3fa,7500,0.000407,7,0.000496,7
P_41dc1f892a558429,16.8336,0.000442,7,0.00033,7
P_8fad95fdd3f1c6c,9.53148,0.000451,10,0.05763,1500
P_602f2287b6e82748,105.209,0.000292,5,0.000223,5
P_1dc3cede2eaff440,6.18134,0.000367,6,0.001888,8
P_5377d8cf75ab7e21,1.77872,0.000399,5,0.001715,8
P_975a145410dd91,1008.38,0.000409,7,0.000288,7
P_74df775bbd5383f7,5000
----
 3,0.000603,13,0.001523,13
P_5fc8f9f425b3ecf8,4824.93,0.000479,10,0.000337,10
P_1bb643159da70f01,-0.305772,0.000477,10,0.00049,6
P_544de9b76fc3d5e3,17500
-----
  3,0.000356,5,0.000617,5
P_12d7f435de135fc2,-0.341294,0.000339,6,0.000432,5
P_59d00c5fed9acfab,0.273701,0.000364,5,0.000603,5
P_d30a0e49388cb44,2918.4,0.000349,5,0.00035,5
P_308839b4a2e23f1a,0.0734504,0.00041,6,0.000453,5
P_3983504992cfd8b3,-4.94724,0.000338,5,0.000476,5
P_76016361889e9b12,-0.113962,0.000659,15,0.000639,7
P_1329ea087d6e0b97,0.085423,0.000488,8,0.137852,1500
P_153f712003ed1885,-4.26892,0.000442,7,0.000702,6
P_188a3c619fb6985c,0.327931,0.000406,6,0.001958,6
P_6ca88c5c98f9fe82,-1.93083,0.000343,6,0.000328,6
P_3d3172ce9768f7ff,6666.67,0.000425,7,0.000352,7
P_97d90abda0eda29,7231.3,0.001924,42,0.002388,42
P_3c8eb5511f121251,-0.829233,0.000454,9,0.000601,6
P_11928912341dc577,20000
-----
  3,0.000628,14,0.000692,14
P_34cf9a94b2172309,0.27513,0.001166,23,0.001997,7
P_66d9095ccfab3eca,127.661,0.000319,5,0.000219,5
P_542ca16c3c2f73f2,-2497.82,0.000601,13,0.000555,13
P_5fa09c01b9b80c10,1.36028,0.000535,9,0.401011,1500
P_2aa89af5cf835080,7216.26,0.049229,1500,0.035613,1500
P_6dc5742367a4c8c7,1.69798,0.000409,7,0.000537,5
P_13df4c46a7fbd712,-8749.26,0.001459,38,0.001054,29
P_7c1c1ecd62dd9284,4354.07,0.000315,4,0.000606,21
P_66d9095ccfab3eca,88.2927,0.048423,1500,0.036416,1500
P_421a5658dcc43d99,-1.41371,0.00335,89,0.000657,9
P_6c5fdc370e078504,0.392993,0.000408,6,0.00052,5
P_73c55251ad061a66,23.2779,0.000291,5,0.00025,5
P_475b723357e04ef1,3096.42,0.000373,7,0.000269,7
P_2a3e2d3c3244ac54,  12500
-(-----)
    3,0.000468,8,0.000783,9
P_7f45f3e8963ab640,1651.65,0.000347,6,0.00025,6
P_4943b94ea7891dbd,7.68452,0.000505,8,0.002549,26
P_5e38b148e9be78a5,-30.8234,0.000623,9,0.001275,9
P_24dac76273a8a15a,-1.64078,0.000375,7,0.00047,6
P_76c17bceea1af3e,16.4943,0.000331,6,0.000288,6
P_42e52188c68bc46a,-0.904364,0.000377,6,0.000511,6
P_6f707b41db8b53c3,120.656,0.00036,7,0.000267,7
P_78c152c28f50d20a,  20000
-(-----)
    3,0.061611,1500,0.000236,2
P_3ff22c4a1272f025,-3.18706,0.000395,6,0.001872,6
P_6df524809c0e17b4,-3751.,0.000541,10,0.000404,10
P_4299dd0fb13581f9,-347.001,0.000388,5,0.000355,5
P_4430119a46a03b21,-0.28666,0.000622,9,0.000781,6
P_4bf36ea43239385d,74.8109,0.000444,7,0.001868,7
P_2f1521d3dbc18a64,0.11428,0.000303,5,0.000454,4
P_1e7442839f1fd33,36.1979,0.047719,1500,0.037985,1500
P_27143b1e629499cc,238.441,0.000339,6,0.00025,6
P_1ed02a5809cee69e,32.817,0.000356,7,0.000288,7
P_398b2d1cf056095f,0.894144,0.000356,4,0.001727,4
P_7c86d04726b936e3,  10000
-(-----)
    3,0.001002,24,0.002028,24
P_68d3745471fb7b25,0.299286,0.000691,11,0.000961,7
P_73c7cdaed94f6434,0.14267,0.000538,9,0.001133,9
P_66d9095ccfab3eca,68.6084,0.000517,12,0.000393,12
P_20f55c0c549a3068,20000
-----
  3,0.000744,17,0.000993,17
P_322b117766dc1f6f,9582.83,0.001471,37,0.001288,40
P_4c72c8631e47d3ee,48.4733,0.000382,7,0.000307,7
P_208c5de0c569e162,15.2273,0.048334,1500,0.037831,1500
P_2b92b1d049ed6cc6,-0.404815,0.000481,10,0.000744,7
P_5645486e49215812,12.4129,0.000653,10,0.004938,41
P_4747865f8b74b87b,-4.10077,0.000309,5,0.000266,5
P_4d5273c59b2d9768,-4.54511,0.004786,129,0.000198,2
P_2c4a2fd8a510c8e3,1.85552,0.000411,5,0.002342,5
P_4b36bfa0817ba91e,191.632,0.000485,6,0.000396,6
P_7f45f3e8963ab640,4678.01,0.00047,9,0.000312,9
P_356900fc301cae8f,36.1916,0.000319,6,0.000237,6
P_47627d6703e237ab,2.04774,0.000374,7,0.000485,6
P_7f8507462be73a6d,  10000
-(-----)
    3,0.000429,8,0.000421,8
P_5377d8cf75ab7e21,4.32278,0.000657,9,0.247737,1500
P_19db1995b3211367,0.42295,0.000387,5,0.000301,4
P_14221c72c9a50719,1402.68,0.000344,6,0.000238,6
P_77b0f82d32b5fb7f,38.1262,0.000354,6,0.000253,6
P_322aebbf8cf96037,0.353687,0.000434,6,0.00107,10
P_4fad171d53b00c3e,0.49567,0.000392,6,0.000679,6
P_410f1793eb3e1023,-1.39351,0.000304,5,0.000301,5
P_227cde5f10e049cd,2.42852,0.000339,5,0.000577,5
P_b93a695eb979011,0.093008,0.051811,1500,0.0003,4
P_4d8141a4912db629,47.5791,0.000404,6,0.000496,16
P_1f97e475c99b051f,68.639,0.000431,8,0.000291,8
P_7c1c1ecd62dd9284,6178.31,0.000315,4,0.005674,232
P_7a053c0244dbeffa,-0.0794943,0.000417,8,0.00053,6
P_20c84a02474f56e,10000.,0.012324,307,0.001236,26
P_38a74833335b6c8f,0.130709,0.000489,8,0.000605,7
P_78c152c28f50d20a,25000
-----
  3,0.000445,7,0.000436,8
P_53025cf6c94b8f7f,21.371,0.048206,1500,0.041853,1500
P_6d138261d36c4960,-98.7004,0.002221,38,0.006605,38
P_4b70e3e0da7689d5,-2500,0.000709,13,0.001466,13
P_7c1c1ecd62dd9284,1313.67,0.000407,7,0.000269,7
P_74df775bbd5383f7,  27500
-(-----)
    3,0.000851,20,0.002275,20
P_74df775bbd5383f7,0,0.000364,4,0.003599,33
P_63ac521f304f6cac,43.0531,0.048154,1500,0.038425,1500
P_3035e976410d85ff,0.437605,0.000348,5,0.002189,8
P_2467b7c6a099d36,0.277494,0.006863,195,0.000719,7
P_63ac521f304f6cac,20.9075,0.000353,7,0.000335,9
P_77c894cae29c41f4,14.9371,0.000347,7,0.000278,7
P_2ce58c89c1b62990,61.9566,0.000384,8,0.000336,10
P_7722d21d2e809357,0.0402279,0.000589,10,0.432106,1500
P_26c7c3501361a0b9,-8334.01,0.002423,65,0.000365,6
P_62ec84005831faf4,-8.79727,0.000314,4,0.000278,4
P_25bab460f0e4482a,  27500
-(-----)
    3,0.00039,7,0.000362,7
P_12d7f435de135fc2,-0.836207,0.000305,5,0.000368,4
P_377bc5186b4d74af,1.59553,0.0005,9,0.001818,7
P_6ca88c5c98f9fe82,-1.81401,0.000344,6,0.000332,6
P_19db1995b3211367,0.981666,0.001767,47,0.000315,5
P_7ba54870f9955a44,-0.889627,0.000527,11,0.00062,6
P_542ca16c3c2f73f2,-2914.61,0.000673,14,0.000585,14
P_4ed8cef90a6249b8,1.18779,0.000396,6,0.000745,6
P_f3c151a17304418,4162.71,0.000396,7,0.000327,7
P_4129cdbf47ff74e,-1.60409,0.000446,7,0.000529,6
P_7bda93f7fbb804ce,-0.119562,0.001064,24,0.009192,105
P_48fdd7f669bc0a9d,12.0152,0.000493,8,0.000347,7
P_4430119a46a03b21,-0.768537,0.000522,7,0.000698,5
P_553acee9367df3c4,3.59892,0.000458,6,0.001133,5
P_54861f9692c391f1,34093.7,0.049255,1500,0.035838,1500
P_188a3c619fb6985c,0.889642,0.000418,6,0.001665,5
P_d30a0e49388cb44,835.578,0.000431,7,0.000458,7
P_720ee5e51da2031b,-1.18646,0.000709,11,0.000423,6
P_2bf66c0c47bd2f59,-1.33114,0.021578,597,0.000462,6
P_7fdfc673e2688828,-15.731,0.000391,6,0.001534,19
P_3b3cdb24f5f9c317,-3.38941,0.06453,1500,0.000951,7
P_1d9779294e70d860,-0.87164,0.000419,5,0.000321,5
P_5ac45a3053ff2d0e,-1.08464,0.000409,5,0.001175,5
P_308839b4a2e23f1a,0.0599569,0.000363,5,0.000385,4
P_188a3c619fb6985c,0.969886,0.00108,21,0.366692,1500
P_97d90abda0eda29,4924.05,0.001531,32,0.001879,32
P_3ee7ce4e6c5ecda1,535.93,0.000377,7,0.000351,7
P_57c602b0fd807a6b,-5000,0.000351,4,0.001465,19
P_b9af5ef3af29935,-5000,0.000457,9,0.000428,9
P_36a677eb2560ef4b,8.74709,0.00116,32,0.000369,8
P_22a97b2fdc1bf2b9,0.347469,0.000548,9,0.00148,14
P_27143b1e629499cc,669.368,0.000373,7,0.000261,7
P_130f7768a2912490,53.6229,0.000461,10,0.000271,6
P_4bf36ea43239385d,91.5972,0.000518,8,0.002071,8
P_234dcb8428bf30d6,420.275,0.003421,75,0.000724,17
P_59c24d5718f26c0,-2.54321,0.000391,5,0.000299,5
P_6cb470d3e1b79d99,7.04143,0.000524,12,0.000299,8
P_3c8eb5511f121251,-0.197436,0.00031,5,0.000457,4
P_54861f9692c391f1,11519.3,0.000339,6,0.000242,6
P_7b39c2bf10c8e206,910.73,0.000399,7,0.00048,7
P_7ea296c3b3b11b90,42.0667,0.000747,19,0.000585,19
P_1ddb9c88d9b51f5f,23.462,0.000439,8,0.000316,9
P_3efb333204027130,28.0215,0.000619,11,0.210345,1500
P_3ff9afd8bfae8bc3,0.0712388,0.000407,6,0.000501,5
P_1b8dea08b27885d4,10000,0.060833,1500,0.046768,1500
P_cf95914ac69cebd,-1.65116,0.00039,8,0.000292,8
P_d30a0e49388cb44,5001.22,0.00038,6,0.000409,6
P_515e30cd4bf3a203,14.8378,0.000421,8,0.000323,8
P_55dbffa8b6830036,2.5256,0.000307,5,0.00025,5
P_6bcac8ec010da503,4762.04,0.000316,4,0.001023,39
P_5e9b1660facde882,0.0779015,0.000544,9,0.024195,436
P_77fbaa7742a665e9,-1.87186,0.008601,239,0.000359,6
P_6ca305fe9daed22a,0.831932,0.000361,5,0.000753,4
P_433a2e90dd54647c,0.857396,0.000335,5,0.000335,5
P_6a5b0a3f6462fe0f,-0.218322,0.000538,7,0.000853,8
P_308839b4a2e23f1a,0.100437,0.000455,7,0.000535,6
P_130f7768a2912490,15.7213,0.000717,18,0.038625,1500
P_5fc8f9f425b3ecf8,446.466,0.000372,7,0.000265,7
P_4fcdf184b3a38386,1.70051,0.000404,6,0.000703,6
P_353e7754b05b14c1,1.21039,0.000304,5,0.042316,1500
P_3d3172ce9768f7ff,3333.33,0.000489,8,0.000385,8
P_538e8aa09f4aff15,-1.16732,0.000346,6,0.000747,5
P_2a61de3747f749c4,8750.22,0.000723,15,0.001044,15
P_1ddb9c88d9b51f5f,79.187,0.00039,7,0.000266,7
P_6c5fdc370e078504,0.282326,0.00044,6,0.000486,5
P_3b3cdb24f5f9c317,-2.15077,0.000611,10,0.000945,7
P_206cfe2f4188dd31,-7282.49,0.000675,12,0.000531,12
P_157ac4730b0de7b3,0.923192,0.000317,4,0.000574,4
P_4299dd0fb13581f9,-605.113,0.000445,6,0.000407,6
P_206cfe2f4188dd31,-2753.31,0.000635,11,0.000491,11
P_467d1d96d1cd1751,2381.81,0.000343,6,0.000244,6
P_5d24e883b7112af2,1.51176,0.000565,12,0.000485,6
P_5fa09c01b9b80c10,36.1044,0.000403,6,0.00181,6
P_db073b00366ef6f,-0.412404,0.000339,6,0.000262,6
P_2562d5e957be719a,-2.08926,0.000378,6,0.002682,16
P_cfba8bb423cc801,-7.33567,0.000415,6,0.001365,6
P_77548787e24ebf6a,838.023,0.009602,217,0.009057,217
P_73c7cdaed94f6434,0.140562,0.000542,9,0.00103,8
P_720ee5e51da2031b,-9.20759,0.000505,8,0.000469,7
P_41e3a11acba034dd,7500,0.000426,6,0.000534,6
P_6b5d7290e16dbcdc,-7.68579,0.000404,6,0.000769,6
P_1bb643159da70f01,-0.24799,0.000441,9,0.000492,6
P_5dca3a65846dc8a6,-7500,0.001005,22,0.000897,22
P_13df4c46a7fbd712,-4580.13,0.001497,39,0.000996,27
P_1950fc2e619dded5,-22.338,0.001948,31,0.000719,7
P_4cf52238ebee3723,-3905.29,0.000304,4,0.000296,4
P_44ba500564ce5deb,56.9925,0.000395,8,0.00029,8
P_41dc1f892a558429,12.4589,0.000337,5,0.000265,5
P_60ed17a9d7c1c9b,0.463098,0.000436,7,0.000437,7
P_1553e6f365232b4a,27.2461,0.000391,8,0.000321,8
P_7fdfc673e2688828,-27.9051,0.000611,11,0.008109,112
P_453ee61b4a392628,92.5392,0.000489,6,0.001288,6
P_d8022592fb1499f,56.8671,0.00042,8,0.000304,8
P_5d24e883b7112af2,1.35262,0.000561,11,0.000426,5
P_157ac4730b0de7b3,0.868084,0.000364,5,0.000647,5
P_68d3745471fb7b25,0.286375,0.000348,3,0.001327,10
P_3ee7ce4e6c5ecda1,-287.951,0.000583,13,0.000552,13
P_7b1db6d9b3415b5c,-4583.81,0.014357,359,0.004245,50
P_6977250d083ed3fa,2500
----
 3,0.000458,9,0.000604,9
P_1552b659db70288b,20.4699,0.00036,7,0.000329,6
P_239b8a6efa241456,18.5857,0.04847,1500,0.039133,1500
P_b93a695eb979011,0.0852798,0.000309,5,0.00031,4
P_462a2b4971364a85,352.09,0.00034,5,0.000214,5
P_52741cea490cbb53,0.622224,0.000406,6,0.000702,5
P_3bfb856a00cc5e7e,1.57303,0.001395,24,0.002541,20
P_36a4f341dec61016,15.5324,0.000537,9,0.001212,9
P_78c152c28f50d20a,-10000,0.061658,1500,0.000239,2
P_61d71aa7f0bd7a04,-0.0211885,0.090182,1500,0.000366,3
